Customer Service Agent - Banking,Customer Service/Support,Banking,Select,Human Resources   ,Business Services - Other,Select,1800,2100,Entry Level
Videographer / Designer,Creative/Design,Select,Select,Marketing and Advertising   ,Public Relations and Communications   ,Media Production   ,2000,3000,Experienced (Non-Manager)
Sales & Marketing Executive,Sales/Retail/Business Development,Marketing,Management,Food and Beverage Production,Select,Select,8000,15000,Manager
Indoor Sales Executive,Sales/Retail/Business Development,IT/Software Development,Select,Consumer Services   ,Retail,Select,1000,2500,Entry Level
Sales & Marketing Representative,Sales/Retail/Business Development,Marketing,Select,Food and Beverage Production,Manufacturing,Select,3000,5000,Experienced (Non-Manager)
Technical Office Engineer,Engineering,Creative/Design,Select,Furniture   ,Fine Art   ,Architectural and Design Services,5000,8000,Experienced (Non-Manager)
marketing outdoor,Marketing,Select,Select,Advertising and PR Services,Select,Select,200,2500,Experienced (Non-Manager)
Architect,Engineering,Creative/Design,Select,Architectural and Design Services,Engineering Services,Select,1400,1500,Experienced (Non-Manager)
Operation Manager - Architecture,Creative/Design,Engineering,Sales/Retail/Business Development,Architectural and Design Services,Consumer Services   ,Engineering Services,5000,15000,Manager
E-Marketing Specialist ,Marketing,Select,Select,Real Estate/Property Management,Select,Select,4000,5000,Experienced (Non-Manager)
Quality Control Specialist ( Silos ) - Al Ain Al Sokhna,Quality Assurance/Quality Control,Select,Select,Engineering Services,Select,Select,1500,5000,Experienced (Non-Manager)
Marketing Specialist ,Marketing,Select,Select,Real Estate/Property Management,Select,Select,3500,4000,Experienced (Non-Manager)
Marketing Representative ,Marketing,Select,Select,Import and Export   ,Select,Select,1200,1300,Entry Level
Head of Marketing,Marketing,Select,Select,Market Research   ,Marketing and Advertising   ,FMCG,10000,15000,Manager
Senior Enterprise Java Developer,IT/Software Development,Select,Select,Telecommunications Services,Select,Select,6000,11000,Experienced (Non-Manager)
Senior Python Developer - Alexandria,IT/Software Development,Select,Select,Computer Software,Computer/IT Services,Select,3500,4500,Experienced (Non-Manager)
Professeur de Biologie,Education/Training,Biotech/R&D/Science,Select,Education,Select,Select,9000,12000,Experienced (Non-Manager)
Medical Manager - Alexandria,Medical,Pharmaceutical,Biotech/R&D/Science,Marketing and Advertising   ,Pharmaceuticals   ,Healthcare Services and Hospital,4000,6000,Experienced (Non-Manager)
Business Analyst ,Business ,IT/Software Development,Select,Information Technology Services   ,Select,Select,5000,7000,Experienced (Non-Manager)
SharePoint Development Technical Lead,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,9000,12500,Manager
UI/UX Designer,IT/Software Development,Creative/Design,Select,Information Technology Services   ,Select,Select,4000,5500,Experienced (Non-Manager)
iOS Developer ,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,3500,5000,Experienced (Non-Manager)
call center and data entryكول سنتر و داتا انتري,Customer Service/Support,Select,Select,Consumer Services   ,Select,Select,1000,3000,Entry Level
Android Developer,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,4000,6500,Experienced (Non-Manager)
ECM Technical Specialist,IT/Software Development,Engineering,Installation/Maintenance/Repair,Computer Software,Computer/IT Services,Select,2000,4000,Experienced (Non-Manager)
International Account Advisor ,Customer Service/Support,Select,Select,Consumer Services   ,Telecommunications Services,Apparel and Fashion   ,2400,2800,Entry Level
3D Max Designer,Creative/Design,Select,Select,Advertising and PR Services,Animation   ,Select,2500,3500,Experienced (Non-Manager)
Graphic Designer,Creative/Design,Select,Select,Automotive and Parts Manufacturing,Automotive Sales and Repair Services,Select,3000,5000,Experienced (Non-Manager)
Service Sales Engineer - Refrigeration Engineering,Engineering,Sales/Retail/Business Development,Select,Engineering - Mechanical or Industrial   ,Engineering Services,Select,2000,7000,Experienced (Non-Manager)
Project Sales Engineer - Industrial Refrigeration,Engineering,Sales/Retail/Business Development,Select,Engineering - Mechanical or Industrial   ,Engineering Services,Select,2000,7000,Experienced (Non-Manager)
Ammonia Refrigeration Engineer,Engineering,Installation/Maintenance/Repair,Select,Engineering - Mechanical or Industrial   ,Engineering Services,Select,3000,5000,Experienced (Non-Manager)
Refrigeration Service Engineer,Engineering,Installation/Maintenance/Repair,Select,Engineering - Mechanical or Industrial   ,Manufacturing,Select,2000,5000,Experienced (Non-Manager)
Senior Java Developer,IT/Software Development,Select,Select,Computer Software,Information Technology Services   ,Select,3000,6000,Experienced (Non-Manager)
Digital Marketing Specialist ,Marketing,Media/Journalism/Publishing,Select,"Travel, Transportation and Tourism",Select,Select,2500,4500,Experienced (Non-Manager)
Interior Designer,Creative/Design,Select,Select,Advertising and PR Services,Select,Select,3000,4000,Experienced (Non-Manager)
Maintenance Manager,Installation/Maintenance/Repair,Manufacturing/Production/Operations,Engineering,Engineering - Mechanical or Industrial   ,Food and Beverage Production,FMCG,7000,10000,Manager
Chemical Engineer,Engineering,Biotech/R&D/Science,Quality Assurance/Quality Control,FMCG,Paper and Forest Products   ,Select,2500,3000,Entry Level
Senior Chemical Engineer,Engineering,Biotech/R&D/Science,Quality Assurance/Quality Control,FMCG,Paper and Forest Products   ,Select,4000,5000,Experienced (Non-Manager)
Sales Accounts Manager,Sales/Retail/Business Development,Customer Service/Support,Select,Computer/IT Services,Marketing and Advertising   ,Media Production   ,1500,3000,Experienced (Non-Manager)
QA & QC Engineer -  Construction Site,Engineering,Quality Assurance/Quality Control,Select,Engineering - Mechanical or Industrial   ,Engineering Services,Manufacturing,2000,6000,Experienced (Non-Manager)
Safety Officer,Engineering,Quality Assurance/Quality Control,Select,Engineering - Mechanical or Industrial   ,Environmental Services   ,Manufacturing,2000,6000,Experienced (Non-Manager)
Motion Graphics Designer,Marketing,Creative/Design,Select,Computer/IT Services,Information Technology Services   ,Graphic Design   ,2000,2500,Experienced (Non-Manager)
Marketing Specialist,Marketing,Select,Select,"Health, Wellness and Fitness   ",Healthcare Services and Hospital,Select,1500,2500,Experienced (Non-Manager)
Customer Service Agent,Tourism/Travel,Customer Service/Support,Select,"Travel, Transportation and Tourism",Select,Select,1000,1500,Entry Level
Marketing Account Manager - Events,Marketing,Select,Select,Advertising and PR Services,Select,Select,7000,10000,Experienced (Non-Manager)
Site Engineer,Engineering,Installation/Maintenance/Repair,Select,Engineering - Mechanical or Industrial   ,Oil and Energy   ,Select,5000,7000,Experienced (Non-Manager)
Architect,Engineering,Select,Select,Healthcare Services and Hospital,Select,Select,5000,6000,Experienced (Non-Manager)
Graphic Designer,Creative/Design,Select,Select,Marketing and Advertising   ,Select,Select,2500,3000,Experienced (Non-Manager)
Human Resources & Marketing Internship,Human Resources,Marketing,Select,Human Resources   ,Market Research   ,Consumer Services   ,500,600,Student
Content Writer / Editor,Editorial/Writing,Marketing,Media/Journalism/Publishing,Consumer Electronics   ,Computer/IT Services,Education,2500,5000,Experienced (Non-Manager)
Client Services Manager ,Customer Service/Support,Management,Select,Advertising and PR Services,Select,Select,4000,6000,Experienced (Non-Manager)
Site Engineer,Engineering,Installation/Maintenance/Repair,Select,Engineering - Mechanical or Industrial   ,Oil and Energy   ,Select,4000,5000,Manager
Sales Account Manager,Sales/Retail/Business Development,Customer Service/Support,Select,Internet Services,Human Resources   ,Select,2000,5000,Experienced (Non-Manager)
Senior Software Engineer,IT/Software Development,Engineering,Select,Computer Software,Select,Select,4500,7000,Experienced (Non-Manager)
Technical Support Agent,Customer Service/Support,IT/Software Development,Select,Information Technology Services   ,Select,Select,3200,4600,Entry Level
ISP Planning Engineer,Engineering,Installation/Maintenance/Repair,Select,Telecommunications Services,Select,Select,2500,4500,Experienced (Non-Manager)
Sales Engineer,Sales/Retail/Business Development,Engineering,Select,Computer Networking   ,Information Technology Services   ,Computer/IT Services,2000,5000,Experienced (Non-Manager)
Social Media Moderation Manager,Marketing,Media/Journalism/Publishing,Select,Advertising and PR Services,Select,Select,8000,10000,Manager
 Site Engineer,Engineering,Select,Select,Construction - Industrial Facilities and Infrastructure,Select,Select,8000,12000,Manager
Graphic Designer,Creative/Design,Select,Select,Entertainment   ,Select,Select,1500,2000,Experienced (Non-Manager)
Social Media Moderation Supervisor ,Marketing,Media/Journalism/Publishing,Select,Advertising and PR Services,Marketing and Advertising   ,Public Relations and Communications   ,2000,5000,Experienced (Non-Manager)
Copywriter,Editorial/Writing,Select,Select,Financial Services,Business Services - Other,Banking,1800,2500,Experienced (Non-Manager)
Social Media Moderator ,Media/Journalism/Publishing,Marketing,Select,Advertising and PR Services,Marketing and Advertising   ,Public Relations and Communications   ,2000,2500,Entry Level
Graphic Designer,Creative/Design,Select,Select,FMCG,Manufacturing,Paper and Forest Products   ,2500,4000,Experienced (Non-Manager)
Digital Marketing Manager,Marketing,Media/Journalism/Publishing,Select,Advertising and PR Services,Marketing and Advertising   ,Select,3000,4000,Manager
Junior iOS Developer - Alexandria ,IT/Software Development,Select,Select,Marketing and Advertising   ,Healthcare Services and Hospital,Pharmaceuticals   ,2500,4000,Experienced (Non-Manager)
Android Developer - Alexandria ,IT/Software Development,Select,Select,Marketing and Advertising   ,Healthcare Services and Hospital,Pharmaceuticals   ,3000,5000,Experienced (Non-Manager)
Marketing and Sales Manager,Sales/Retail/Business Development,Marketing,Select,Computer Software,"Electronics, Components, and Semiconductor Mfg",Consumer Electronics   ,4000,7000,Manager
Customer Service Executive,Customer Service/Support,Select,Select,Banking,Select,Select,1500,2000,Experienced (Non-Manager)
"Software Engineer ""PHP""",IT/Software Development,Select,Select,Marketing and Advertising   ,Select,Select,4000,4500,Entry Level
Mechanical Engineer - Alexandria,Engineering,Select,Select,Plastics   ,Select,Select,1500,2000,Experienced (Non-Manager)
Senior Account Executive / Marketing,Marketing,Sales/Retail/Business Development,Select,Marketing and Advertising   ,Select,Select,5000,7000,Experienced (Non-Manager)
Customer Service Agent - UK Account,Customer Service/Support,Select,Select,Telecommunications Services,Select,Select,2400,2800,Entry Level
Production Engineer - Alexandria,Engineering,Manufacturing/Production/Operations,Select,Plastics   ,Select,Select,1500,2000,Experienced (Non-Manager)
IT Associate Network Administrator,IT/Software Development,Installation/Maintenance/Repair,Select,Computer and Network Security   ,Computer/IT Services,Computer Networking   ,2800,3100,Experienced (Non-Manager)
Technical Office Civil Engineer,Engineering,Creative/Design,Building Construction/Skilled Trades,Construction - Residential & Commercial/Office,Select,Select,3500,7000,Experienced (Non-Manager)
Technical Office Architecture Engineer,Engineering,Creative/Design,Select,Construction - Residential & Commercial/Office,Select,Select,3000,7000,Experienced (Non-Manager)
Bidding and Tender Engineer,Engineering,Project/Program Management,Building Construction/Skilled Trades,Architectural and Design Services,Construction - Residential & Commercial/Office,Select,3500,8000,Experienced (Non-Manager)
Senior PHP Software Architect,IT/Software Development,Select,Select,Computer Software,Computer/IT Services,Select,7000,9000,Experienced (Non-Manager)
Python Developer (Odoo/OpenERP),IT/Software Development,Select,Select,Computer Software,Computer/IT Services,Select,4000,5000,Experienced (Non-Manager)
GIS .NET Developer,IT/Software Development,Select,Select,Computer Software,Computer/IT Services,Select,5000,6000,Experienced (Non-Manager)
Senior PHP Developer (Ruby on Rails),IT/Software Development,Select,Select,Computer Software,Select,Select,4000,5000,Experienced (Non-Manager)
iOS Developer,IT/Software Development,Select,Select,Computer Software,Computer/IT Services,Select,5000,6000,Experienced (Non-Manager)
Senior PHP Developer (Ruby on Rails),IT/Software Development,Select,Select,Computer Software,Select,Select,4000,5000,Experienced (Non-Manager)
Building Services Engineer,Engineering,Installation/Maintenance/Repair,Select,Engineering Services,Select,Select,2500,5000,Experienced (Non-Manager)
Assistant Brand Manager,Marketing,Administration,Select,FMCG,Manufacturing,Select,2500,4000,Experienced (Non-Manager)
Site Engineer - Manager,Project/Program Management,Engineering,Building Construction/Skilled Trades,"Travel, Transportation and Tourism",Select,Select,11000,12000,Experienced (Non-Manager)
Junior Architect ,Creative/Design,Engineering,Select,Architectural and Design Services,Select,Select,2500,2500,Entry Level
Android Developer,IT/Software Development,Select,Select,Advertising and PR Services,Select,Select,4000,4500,Entry Level
MS SQL Server Developer,IT/Software Development,Installation/Maintenance/Repair,Select,Retail,Manufacturing,Computer Software,1500,8000,Experienced (Non-Manager)
.NET Developer,IT/Software Development,Select,Select,Other - Not Classified,Computer/IT Services,Select,1500,3000,Experienced (Non-Manager)
Senior Sales Executive - Plastic,Sales/Retail/Business Development,Biotech/R&D/Science,Select,Chemicals/Petro-Chemicals,Manufacturing,Plastics   ,3500,5000,Experienced (Non-Manager)
engineer,Engineering,Select,Select,Computer Software,Select,Select,2000,2500,Entry Level
Telesales Executive,Tourism/Travel,Marketing,Sales/Retail/Business Development,"Travel, Transportation and Tourism",Select,Select,155,5000,Entry Level
Technical Writer / Translator,Editorial/Writing,IT/Software Development,Select,Computer Software,Select,Select,3500,7000,Experienced (Non-Manager)
IT Solution Sales Account Manager ,IT/Software Development,Sales/Retail/Business Development,Select,Information Technology Services   ,Select,Select,2500,3000,Experienced (Non-Manager)
Technical Support Engineer,Engineering,Select,Select,Engineering - Mechanical or Industrial   ,Engineering Services,Select,2000,3000,Entry Level
Graphic Designer & Social Media Specialist,Creative/Design,Marketing,Select,Real Estate/Property Management,Select,Select,2000,7000,Experienced (Non-Manager)
Graphic Designer,Creative/Design,Select,Select,Graphic Design   ,"Health, Wellness and Fitness   ",Medical Devices and Supplies,1500,2500,Experienced (Non-Manager)
Technical Sales Engineer,Sales/Retail/Business Development,Engineering,Biotech/R&D/Science,Chemicals/Petro-Chemicals,Construction - Industrial Facilities and Infrastructure,Engineering - Mechanical or Industrial   ,2000,3000,Experienced (Non-Manager)
Architect Engineer - Cinema 4D Videos ,Creative/Design,Engineering,Select,Real Estate/Property Management,Select,Select,2500,5000,Experienced (Non-Manager)
Junior Applications Developer ,IT/Software Development,Select,Select,Computer Software,Select,Select,2000,3000,Entry Level
J2EE Developer,IT/Software Development,Select,Select,Computer Software,Information Technology Services   ,Internet Services,2000,6000,Experienced (Non-Manager)
Front Office Receptionist ,Administration,Customer Service/Support,Select,Manufacturing,Select,Select,1500,1800,Entry Level
iOS Developer,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,2500,6000,Experienced (Non-Manager)
Web & Server Developer,IT/Software Development,Select,Select,Computer Software,Information Technology Services   ,Select,2500,5000,Entry Level
Marketing Specialist - Alexandria,Marketing,Select,Select,Architectural and Design Services,Select,Select,2000,3000,Experienced (Non-Manager)
Customer Service for etisalat emirates,Customer Service/Support,Select,Select,Telecommunications Services,Select,Select,2800,3200,Entry Level
Key Account Manager,Sales/Retail/Business Development,Customer Service/Support,Select,Printing and Publishing,Select,Select,3000,10000,Experienced (Non-Manager)
Android Mobile Apps Developer - $15/hr (Work from Home),IT/Software Development,Select,Select,Computer Software,Select,Select,25000,30000,Experienced (Non-Manager)
iOS Mobile Apps Developer - $15/hr (Work from Home),IT/Software Development,Select,Select,Computer Software,Select,Select,25000,30000,Experienced (Non-Manager)
Social Media Supervisor - Call Center,Customer Service/Support,Select,Select,Advertising and PR Services,Marketing and Advertising   ,Select,6000,7000,Manager
Call Center Manager,Customer Service/Support,Marketing,Select,Advertising and PR Services,Marketing and Advertising   ,Select,6000,7000,Manager
Call Center Manager,Customer Service/Support,Marketing,Select,Advertising and PR Services,Marketing and Advertising   ,Select,6000,7000,Manager
Social Media Agent,Marketing,Media/Journalism/Publishing,Select,Advertising and PR Services,Select,Select,1200,1500,Entry Level
Media Advertising Specialist ,Media/Journalism/Publishing,Marketing,Select,Advertising and PR Services,Graphic Design   ,Media Production   ,1700,2500,Experienced (Non-Manager)
فني الكترونيات,Installation/Maintenance/Repair,Engineering,Select,"Electronics, Components, and Semiconductor Mfg",Select,Select,1200,1500,Experienced (Non-Manager)
Call Center - Activation,Customer Service/Support,Select,Select,Computer Software,Select,Select,1200,1500,Entry Level
Production Engineer,Engineering,Manufacturing/Production/Operations,Select,Engineering - Mechanical or Industrial   ,Select,Select,1500,2500,Entry Level
Customer Care Executive,Customer Service/Support,Select,Select,Logistics and Supply Chain   ,Consumer Services   ,Select,4000,4500,Experienced (Non-Manager)
Mathematics Content Translator,Editorial/Writing,Select,Select,Education,Translation and Localization   ,Writing and Editing,3000,5000,Experienced (Non-Manager)
Telecom Project Manager (OSS/BSS),Engineering,Project/Program Management,IT/Software Development,Telecommunications Services,Select,Select,5000,8000,Manager
Quantity Surveyor,Engineering,Select,Select,Construction - Industrial Facilities and Infrastructure,Select,Select,3000,5500,Experienced (Non-Manager)
Stock Controller Supervisor ,Logistics/Transportation,Engineering,Select,Automotive and Parts Manufacturing,Automotive Sales and Repair Services,Select,8000,10000,Experienced (Non-Manager)
Quality Manager,Quality Assurance/Quality Control,Select,Select,Business Services - Other,Select,Select,200,300,Manager
Junior Interior Architect,Creative/Design,Engineering,Select,Architectural and Design Services,Select,Select,2000,3000,Experienced (Non-Manager)
Senior Technical Office Engineer,Engineering,Select,Select,Construction - Industrial Facilities and Infrastructure,Construction - Residential & Commercial/Office,Engineering Services,10000,15000,Experienced (Non-Manager)
Director of Marketing,Marketing,Select,Select,Marketing and Advertising   ,Select,Select,2000,3000,Manager
Project Manager (Civil Engineering),Project/Program Management,Engineering,Select,Construction - Residential & Commercial/Office,Construction - Industrial Facilities and Infrastructure,Select,20000,30000,"Senior Management (e.g. VP, CEO)"
Production & Process Engineer,Engineering,Manufacturing/Production/Operations,Select,Engineering - Mechanical or Industrial   ,Engineering Services,Select,2000,8000,Experienced (Non-Manager)
Sales Agent,Sales/Retail/Business Development,Marketing,Select,Real Estate/Property Management,Select,Select,1000,3000,Entry Level
Sales & Marketing Specialist ,Marketing,Sales/Retail/Business Development,Select,Advertising and PR Services,Select,Select,2000,3000,Experienced (Non-Manager)
System Analyst/Product Owner - Alexandria,IT/Software Development,Quality Assurance/Quality Control,Select,Computer Software,Select,Select,4000,5000,Experienced (Non-Manager)
Sr. Software Engineer (PHP) - Alexandria,IT/Software Development,Engineering,Select,Computer Software,Select,Select,4000,5000,Experienced (Non-Manager)
Web Developer (HTML5),IT/Software Development,Select,Select,Marketing and Advertising   ,Advertising and PR Services,Information Technology Services   ,2000,2500,Entry Level
Sales Engineer - Mechanical,Engineering,Sales/Retail/Business Development,Select,Engineering - Mechanical or Industrial   ,Import and Export   ,Oil and Energy   ,3000,6000,Experienced (Non-Manager)
Inside Sales Engineer,Engineering,Sales/Retail/Business Development,Select,Engineering - Mechanical or Industrial   ,Import and Export   ,Oil and Energy   ,2000,4000,Entry Level
Marketing Specialist ,Marketing,Select,Select,Real Estate/Property Management,Select,Select,2000,2500,Entry Level
Branch Manager - Ladies Fitness Center,Administration,Customer Service/Support,Management,Entertainment   ,Public Relations and Communications   ,Sports and Physical Recreation,6000,7000,Manager
Corporate Sales - Business Partner,Sales/Retail/Business Development,Customer Service/Support,Select,Business Services - Other,Human Resources   ,Accounting and Auditing Services,3000,5000,Manager
E-Marketing Specialist - El Mahalla El Kubra,Marketing,Select,Select,Computer/IT Services,Select,Select,1200,2000,Experienced (Non-Manager)
Software Engineer - Matlab/Simulink,IT/Software Development,Select,Select,Automotive and Parts Manufacturing,Select,Select,5000,6000,Experienced (Non-Manager)
Sales & Marketing Executive - Marketing & Advertising,Sales/Retail/Business Development,Marketing,Select,Marketing and Advertising   ,Select,Select,1500,5000,Entry Level
Station Manager,Engineering,Project/Program Management,Quality Assurance/Quality Control,Energy and Utilities,Select,Select,15000,25000,"Senior Management (e.g. VP, CEO)"
Technical Office Manager - Engineering ,Engineering,Select,Select,Construction - Industrial Facilities and Infrastructure,Select,Select,7000,11000,Manager
Steel Structures Engineer,Engineering,Select,Select,Engineering Services,Select,Select,7000,12000,Experienced (Non-Manager)
Senior Media Planner,Marketing,Media/Journalism/Publishing,Select,Advertising and PR Services,Marketing and Advertising   ,Select,4000,6000,Experienced (Non-Manager)
Senior Graphic Designer,Creative/Design,Select,Select,Animation   ,Fine Art   ,Online Media   ,5000,7000,Experienced (Non-Manager)
Art Director,Creative/Design,Select,Select,Advertising and PR Services,Animation   ,Fine Art   ,7000,10000,Manager
Character Designer,Creative/Design,Select,Select,Animation   ,Fine Art   ,Online Media   ,5000,7000,Experienced (Non-Manager)
Lighting Sales Manager/ Engineer ,Sales/Retail/Business Development,Management,Engineering,Energy and Utilities,"Electronics, Components, and Semiconductor Mfg",Select,8000,10000,Manager
Lighting Sales Manager/  Engineer ,Sales/Retail/Business Development,Management,Engineering,Energy and Utilities,"Electronics, Components, and Semiconductor Mfg",Select,8000,10000,Manager
Sales Team Leader- Lighting ,Sales/Retail/Business Development,Engineering,Select,Energy and Utilities,"Electronics, Components, and Semiconductor Mfg",Select,8000,10000,Experienced (Non-Manager)
Sales Engineer- Lighting ,Sales/Retail/Business Development,Engineering,Select,Energy and Utilities,"Electronics, Components, and Semiconductor Mfg",Select,2000,3000,Experienced (Non-Manager)
Outdoor Lighting Technical & Design Engineer  ,Engineering,Customer Service/Support,Marketing,"Electronics, Components, and Semiconductor Mfg",Engineering Services,Select,4500,5000,Experienced (Non-Manager)
Security Manager,Quality Assurance/Quality Control,Select,Select,Retail,FMCG,Food and Beverage Production,8000,12000,Manager
Junior Web And Graphics Designer,Creative/Design,IT/Software Development,Select,Computer Software,Information Technology Services   ,Advertising and PR Services,1500,2500,Entry Level
ممثلي خدمه عملاء,Customer Service/Support,Select,Select,Consumer Services   ,Select,Select,1000,1200,Entry Level
UI/UX Designer,Creative/Design,IT/Software Development,Select,Information Technology Services   ,Graphic Design   ,Computer Software,6000,9000,Experienced (Non-Manager)
Mobile Developer (iOS/Android),IT/Software Development,Select,Select,Information Technology Services   ,Computer Software,Computer Games   ,5000,9000,Experienced (Non-Manager)
Product Manager (Technology Marketer),Marketing,Business ,Select,Information Technology Services   ,Computer Software,Select,6000,9000,Experienced (Non-Manager)
Web Developer,IT/Software Development,Select,Select,Information Technology Services   ,Computer Software,Computer/IT Services,3000,6000,Experienced (Non-Manager)
معاون خدمات,Installation/Maintenance/Repair,Select,Select,Retail,Warehousing   ,Select,1500,2000,Experienced (Non-Manager)
معاون مخازن,Installation/Maintenance/Repair,Select,Select,Retail,Warehousing   ,Select,1200,1600,Experienced (Non-Manager)
Social media manager,Marketing,Select,Select,Marketing and Advertising   ,Select,Select,1500,1600,Student
Marketing Manager,Marketing,Select,Select,Education,Select,Select,5000,10000,Manager
IT Manager,IT/Software Development,Select,Select,Pharmaceuticals   ,Select,Select,3000,5000,Manager
Technical Support Engineer,IT/Software Development,Engineering,Select,Computer/IT Services,Computer Software,Computer Hardware,1200,3000,Experienced (Non-Manager)
Customer Coordinator ,Customer Service/Support,Select,Select,Education,Select,Select,750,1500,Student
Senior Social Media Specialist,Marketing,Select,Select,Advertising and PR Services,Marketing and Advertising   ,Select,3000,5000,Experienced (Non-Manager)
Drupal/PHP Developer,IT/Software Development,Select,Select,Computer Software,Select,Select,2000,6000,Experienced (Non-Manager)
Level 2 Support Agent - SQL Server Specialist - $13.50/hr,Customer Service/Support,IT/Software Development,Select,Computer Software,Select,Select,25000,27000,Experienced (Non-Manager)
IT Help Desk Clerk ,IT/Software Development,Installation/Maintenance/Repair,Select,Computer Networking   ,Computer/IT Services,Computer and Network Security   ,2700,3000,Entry Level
Senior CRM Application Consultant,IT/Software Development,Select,Select,Computer Software,Business Services - Other,Select,1500,10000,Experienced (Non-Manager)
Web Project Manager,Project/Program Management,IT/Software Development,Select,Information Technology Services   ,Select,Select,2500,4000,Experienced (Non-Manager)
Health Safety Security & Environment Section Head (HSSE),Administration,Legal,Quality Assurance/Quality Control,Military   ,Security and Surveillance,Environmental Services   ,6000,7000,Manager
Web Developer  (C#/ASP.NET) ,IT/Software Development,Select,Select,Computer Software,Select,Select,2500,5000,Experienced (Non-Manager)
Software Applications Support Engineer ,IT/Software Development,Engineering,Installation/Maintenance/Repair,Information Technology Services   ,Banking,Select,2500,5500,Experienced (Non-Manager)
Senior Java Developer,IT/Software Development,Select,Select,Computer/IT Services,Computer Software,Select,5000,6500,Experienced (Non-Manager)
ERP Support Specialist  ,IT/Software Development,Select,Select,Printing and Publishing,Information Technology Services   ,Select,2000,2500,Experienced (Non-Manager)
Business Analyst,IT/Software Development,Business ,Select,Computer Software,Select,Select,6000,8000,Experienced (Non-Manager)
Senior Android Developer ,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,6000,6500,Experienced (Non-Manager)
Senior Translator (English<>Arabic),Editorial/Writing,Select,Select,Translation and Localization   ,Select,Select,4000,4500,Experienced (Non-Manager)
Safety Supervisor,Quality Assurance/Quality Control,Logistics/Transportation,Select,Logistics and Supply Chain   ,Select,Select,2500,3500,Experienced (Non-Manager)
Electronic Maintenance Engineer,Engineering,Installation/Maintenance/Repair,Select,Media Production   ,"Electronics, Components, and Semiconductor Mfg",Select,5000,7000,Experienced (Non-Manager)
Call center (Agent - IT - Recruiter- Admin),Customer Service/Support,Select,Select,Consumer Services   ,Outsourcing/Offshoring   ,Select,1500,5000,Experienced (Non-Manager)
Furniture Designer,Engineering,Creative/Design,Select,Furniture   ,Select,Select,1800,4000,Experienced (Non-Manager)
Call center (Admin),Customer Service/Support,Select,Select,Consumer Services   ,Outsourcing/Offshoring   ,Select,1500,5000,Experienced (Non-Manager)
Projects Site Engineer,Engineering,Project/Program Management,Creative/Design,Engineering Services,Select,Select,4000,8000,Experienced (Non-Manager)
Network Architect,Engineering,IT/Software Development,Select,Information Technology Services   ,Select,Select,1,2,Experienced (Non-Manager)
IT Helpdesk Specialist ,IT/Software Development,Installation/Maintenance/Repair,Select,Manufacturing,Select,Select,1500,3000,Experienced (Non-Manager)
Configuration Manager,IT/Software Development,Select,Select,Information Technology Services   ,Select,Select,5000,8000,Experienced (Non-Manager)
IT Admin,IT/Software Development,Installation/Maintenance/Repair,Select,Computer/IT Services,Information Technology Services   ,Select,3000,5000,Entry Level
Call Center Agent,Customer Service/Support,Select,Select,Consumer Services   ,Select,Select,1600,1600,Entry Level
Developer,IT/Software Development,Select,Select,Computer Software,Select,Select,2000,5000,"Senior Management (e.g. VP, CEO)"
Cost Estimating Engineer,Engineering,Project/Program Management,Select,Engineering Services,Select,Select,6100,13300,Experienced (Non-Manager)
(مطلوب موظفين خمه عملاء (حسن المظهر,Customer Service/Support,Select,Select,Consumer Services   ,Select,Select,1000,3000,Entry Level
Senior Specifications Engineer,Engineering,Building Construction/Skilled Trades,Select,Engineering Services,Select,Select,6212,10600,Experienced (Non-Manager)
Market Research Analyst ,Marketing,Research,Select,Market Research   ,Real Estate/Property Management,Construction - Residential & Commercial/Office,3500,4500,Experienced (Non-Manager)
Web Designer ,Creative/Design,Select,Select,Advertising and PR Services,Marketing and Advertising   ,Select,3000,5000,Entry Level
International Account Advisor ,Customer Service/Support,Select,Select,Consumer Services   ,Outsourcing/Offshoring   ,Select,1400,2400,Entry Level
Customer Care Agent ,Customer Service/Support,Select,Select,Telecommunications Services,Select,Select,2100,2500,Entry Level
Senior Software Testing Engineer,IT/Software Development,Quality Assurance/Quality Control,Select,Computer Software,Computer/IT Services,Information Technology Services   ,5000,7000,Experienced (Non-Manager)
Marketing Brand Manager - Pharmaceutical ,Marketing,Pharmaceutical,Biotech/R&D/Science,Pharmaceuticals   ,Select,Select,4000,6000,Experienced (Non-Manager)
Quality Assurance Section Head,Quality Assurance/Quality Control,Pharmaceutical,Biotech/R&D/Science,Pharmaceuticals   ,Select,Select,7000,9000,Manager
Senior Software Engineer,IT/Software Development,Select,Select,Healthcare Services and Hospital,Computer Software,Computer/IT Services,5000,7000,Experienced (Non-Manager)
Quality Control Manager - Pharmaceutical (Ismailia),Quality Assurance/Quality Control,Pharmaceutical,Select,Pharmaceuticals   ,Select,Select,7000,10000,Manager
Art Teacher,Creative/Design,Education/Training,Select,Education,Select,Select,1800,5000,Entry Level
Medical Call Center Representative,Customer Service/Support,Medical,Select,Healthcare Services and Hospital,Select,Select,3000,4000,Experienced (Non-Manager)
